Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Day,Month
2024-07-29,08:13:00,CNR4181356398,Success,CID989001,Bike,"Langford Town",Bellandur,49,60,,,No,,378,UPI,12,3.1,4.6,Monday,July
2024-07-19,06:23:00,CNR9183193435,Success,CID294025,"Prime Plus","Sarjapur Road","Richmond Town",308,85,,,No,,998,UPI,13,3.5,4.4,Friday,July
2024-07-27,03:19:00,CNR7139663601,Success,CID953729,Bike,Hennur,"Electronic City",224,135,,,No,,171,UPI,41,4.9,4,Saturday,July
2024-07-03,03:37:00,CNR9976514976,Success,CID725475,"Prime Sedan",Hennur,Majestic,119,100,,,No,,173,UPI,39,4.4,3.2,Wednesday,July
2024-07-09,19:10:00,CNR4751739168,Success,CID782033,Auto,"Tumkur Road",Rajajinagar,105,30,,,No,,193,UPI,5,3.3,4,Tuesday,July
2024-07-11,01:51:00,CNR2325677002,Success,CID597430,eBike,Kengeri,Basavanagudi,217,45,,,No,,117,UPI,2,4.7,3.5,Thursday,July
2024-07-07,05:25:00,CNR2769699225,Success,CID168591,"Prime SUV","Hosur Road",Rajajinagar,168,140,,,No,,190,UPI,5,3.1,4,Sunday,July
2024-07-04,06:04:00,CNR6650304531,Success,CID466337,"Prime SUV",Kammanahalli,Rajajinagar,77,65,,,No,,423,UPI,46,4.6,4.5,Thursday,July
2024-07-21,14:55:00,CNR9404100600,Success,CID111744,"Prime SUV","Magadi Road",Yeshwanthpur,77,90,,,No,,187,UPI,6,3.7,3.7,Sunday,July
2024-07-08,02:58:00,CNR7424806528,Success,CID225210,eBike,Ulsoor,Marathahalli,280,90,,,No,,144,UPI,27,3.1,3.5,Monday,July
2024-07-16,09:34:00,CNR7866044440,Success,CID323566,Bike,"KR Puram","Richmond Town",259,35,,,No,,826,UPI,12,3.9,3.7,Tuesday,July
2024-07-07,06:18:00,CNR8042256949,Success,CID587041,"Prime Plus","Sarjapur Road","Mysore Road",266,85,,,No,,364,UPI,2,3.6,3,Sunday,July
2024-07-13,02:38:00,CNR7743162541,Success,CID801611,Auto,Shantinagar,"Ramamurthy Nagar",161,55,,,No,,572,UPI,5,3.5,4.6,Saturday,July
2024-07-23,02:42:00,CNR6218558081,Success,CID805285,Bike,"Sahakar Nagar",Indiranagar,196,35,,,No,,2345,UPI,43,3.8,3.5,Tuesday,July
2024-07-15,05:12:00,CNR6934556260,Success,CID271417,"Prime Plus",Kadugodi,Whitefield,287,95,,,No,,408,UPI,37,4.8,4.8,Monday,July
2024-07-29,04:16:00,CNR7567155593,Success,CID540711,Mini,Majestic,Chickpet,133,45,,,No,,236,UPI,47,3.2,3.1,Monday,July
2024-07-13,22:50:00,CNR1000967649,Success,CID603728,eBike,"Cox Town",Koramangala,147,135,,,No,,460,UPI,11,4.7,3.2,Saturday,July
2024-07-15,21:12:00,CNR8746490197,Success,CID553454,"Prime Plus",Hennur,Chickpet,245,120,,,No,,116,UPI,20,3.1,4.9,Monday,July
2024-07-13,12:16:00,CNR8590553926,Success,CID446420,Auto,"Frazer Town","RT Nagar",154,40,,,No,,380,UPI,1,4.1,4.2,Saturday,July
2024-07-23,01:55:00,CNR6246458586,Success,CID706941,eBike,"MG Road",Chamarajpet,280,85,,,No,,1504,UPI,14,3.3,3.1,Tuesday,July
2024-07-10,07:40:00,CNR5461324204,Success,CID405467,Auto,"Langford Town",Ulsoor,49,60,,,No,,137,UPI,19,4.6,4.4,Wednesday,July
2024-07-02,11:01:00,CNR3621158856,Success,CID988175,eBike,Majestic,Yelahanka,294,30,,,No,,351,UPI,39,3.7,4.6,Tuesday,July
2024-07-05,09:04:00,CNR1816239655,Success,CID770288,Bike,Hennur,"BTM Layout",266,115,,,No,,127,UPI,37,3.3,4.9,Friday,July
2024-07-29,01:51:00,CNR5119551099,Success,CID142198,eBike,"Tumkur Road","RT Nagar",35,65,,,No,,404,UPI,44,4.5,3.6,Monday,July
2024-07-24,09:21:00,CNR7472434803,Success,CID673630,eBike,"Rajarajeshwari Nagar",Kengeri,119,105,,,No,,378,UPI,12,3.4,4,Wednesday,July
2024-07-15,11:33:00,CNR9150434599,Success,CID417141,eBike,"Cox Town",Padmanabhanagar,35,75,,,No,,407,UPI,44,3.2,4.6,Monday,July
2024-07-16,03:40:00,CNR7354265460,Success,CID608934,"Prime SUV",Koramangala,Basavanagudi,112,35,,,No,,418,UPI,11,3.2,3.4,Tuesday,July
2024-07-10,05:36:00,CNR9775970965,Success,CID901043,"Prime SUV",Shantinagar,"KR Puram",140,30,,,No,,454,UPI,49,4.8,3.2,Wednesday,July
2024-07-05,21:31:00,CNR6283975220,Success,CID192294,eBike,Hebbal,Banashankari,161,125,,,No,,175,UPI,8,4.9,5,Friday,July
2024-07-10,06:28:00,CNR5156913655,Success,CID481218,eBike,"Sarjapur Road","Hosur Road",182,90,,,No,,339,UPI,3,3.5,4.5,Wednesday,July
2024-07-16,19:11:00,CNR1581589400,Success,CID820605,eBike,"Mysore Road","Mysore Road",105,95,,,No,,256,UPI,1,4,3.4,Tuesday,July
2024-07-06,11:05:00,CNR1126558644,Success,CID480877,"Prime Sedan","Cox Town","JP Nagar",140,60,,,No,,921,UPI,17,3.7,3.5,Saturday,July
2024-07-17,23:49:00,CNR7628191962,Success,CID755090,"Prime Plus",Kadugodi,Majestic,42,115,,,Yes,"Customer Demand",305,UPI,32,3.7,3.6,Wednesday,July
2024-07-28,02:28:00,CNR1286541486,Success,CID593348,"Prime Plus",Malleshwaram,"Frazer Town",70,80,,,No,,172,UPI,31,4.9,3.2,Sunday,July
2024-07-11,04:10:00,CNR7643902344,Success,CID498868,"Prime SUV",Devanahalli,"JP Nagar",280,30,,,No,,2094,UPI,20,3.3,3.3,Thursday,July
2024-07-07,16:34:00,CNR7730298662,Success,CID242756,Bike,Hennur,Chickpet,266,120,,,Yes,"Customer Demand",271,UPI,20,4.6,4.4,Sunday,July
2024-07-18,01:29:00,CNR6650942218,Success,CID354945,"Prime Plus","Langford Town","Hosur Road",112,70,,,No,,258,UPI,8,3.6,3.7,Thursday,July
2024-07-09,10:34:00,CNR5829939847,Success,CID640403,Mini,Chickpet,Ulsoor,294,35,,,No,,1029,UPI,18,3.6,3.9,Tuesday,July
2024-07-27,12:49:00,CNR9879735564,Success,CID686105,"Prime Sedan","Richmond Town",Devanahalli,273,35,,,No,,216,UPI,2,3.6,4.1,Saturday,July
2024-07-21,19:36:00,CNR7030806479,Success,CID275774,"Prime SUV",Rajajinagar,"Sahakar Nagar",189,30,,,No,,997,UPI,7,5,3.9,Sunday,July
2024-07-07,20:28:00,CNR2568968193,Success,CID426744,Auto,Jayanagar,"Bannerghatta Road",203,75,,,No,,289,UPI,9,4,4.8,Sunday,July
2024-07-23,22:00:00,CNR6603315254,Success,CID739576,"Prime SUV",Majestic,"Mysore Road",35,55,,,No,,102,UPI,17,3.5,4.5,Tuesday,July
2024-07-24,01:51:00,CNR9927962770,Success,CID194277,"Prime Sedan",Peenya,Shivajinagar,49,115,,,No,,858,UPI,8,4.4,3.7,Wednesday,July
2024-07-13,12:16:00,CNR6477173485,Success,CID776003,Auto,Kammanahalli,Shivajinagar,119,130,,,No,,951,UPI,11,4.1,4.8,Saturday,July
2024-07-20,13:42:00,CNR8525152989,Success,CID229481,"Prime Plus","Cox Town",Ulsoor,133,115,,,No,,128,UPI,27,3.8,3.1,Saturday,July
2024-07-20,00:40:00,CNR3926395425,Success,CID910928,eBike,Bellandur,"Electronic City",98,35,,,No,,239,UPI,38,3.6,3.9,Saturday,July
2024-07-04,14:19:00,CNR2560187968,Success,CID661147,Bike,Kengeri,"Bannerghatta Road",175,60,,,No,,261,UPI,24,4.4,4.7,Thursday,July
2024-07-19,05:49:00,CNR5907018716,Success,CID153804,Bike,"Tumkur Road",Koramangala,70,90,,,No,,182,UPI,1,4.6,3,Friday,July
2024-07-21,12:11:00,CNR1774752376,Success,CID605828,Bike,"KR Puram",Banashankari,280,145,,,No,,147,UPI,26,4.2,3.1,Sunday,July
2024-07-15,03:31:00,CNR9556698835,Success,CID234306,"Prime SUV",Ulsoor,Hebbal,245,25,,,No,,2792,UPI,11,3.9,3.3,Monday,July
2024-07-23,08:02:00,CNR3446931828,Success,CID244949,"Prime Plus","KR Puram",Devanahalli,280,60,,,No,,2231,UPI,5,3.4,3,Tuesday,July
2024-07-01,08:39:00,CNR6793896758,Success,CID782247,Bike,"RT Nagar","Richmond Town",126,135,,,No,,105,UPI,2,3.7,4.3,Monday,July
2024-07-29,12:04:00,CNR8633282829,Success,CID804162,"Prime Plus","JP Nagar","Ramamurthy Nagar",280,145,,,No,,307,UPI,9,4.8,3.1,Monday,July
2024-07-30,16:01:00,CNR7475047733,Success,CID248704,"Prime SUV",Hulimavu,"Richmond Town",70,140,,,No,,313,UPI,9,5,4.5,Tuesday,July
2024-07-19,19:40:00,CNR2951687902,Success,CID988292,Mini,"Richmond Town","Sarjapur Road",224,85,,,No,,455,UPI,21,4.8,5,Friday,July
2024-07-29,04:41:00,CNR3990832830,Success,CID967407,Mini,"KR Puram","Magadi Road",35,135,,,No,,671,UPI,24,3.1,4.2,Monday,July
2024-07-12,23:46:00,CNR3755049401,Success,CID543265,eBike,Kammanahalli,Malleshwaram,98,110,,,Yes,"Vehicle Breakdown",214,UPI,12,3.5,4.7,Friday,July
2024-07-13,00:38:00,CNR5432488621,Success,CID814109,Auto,Vijayanagar,Banashankari,294,120,,,No,,316,UPI,3,4,3.3,Saturday,July
2024-07-11,13:34:00,CNR9335617898,Success,CID725538,"Prime Plus","Bannerghatta Road",Kengeri,147,90,,,No,,655,UPI,1,4.6,3.8,Thursday,July
2024-07-13,10:22:00,CNR8418053156,Success,CID118463,"Prime Plus",Shantinagar,Padmanabhanagar,273,135,,,No,,292,UPI,28,3.7,3.3,Saturday,July
2024-07-07,22:59:00,CNR3115625921,Success,CID426505,"Prime SUV",Devanahalli,Shivajinagar,42,105,,,No,,275,UPI,36,3.1,4.3,Sunday,July
2024-07-20,23:18:00,CNR3631059702,Success,CID706466,"Prime Plus",Banashankari,Banashankari,49,65,,,No,,173,UPI,26,4.3,3.6,Saturday,July
2024-07-27,10:30:00,CNR6511666163,Success,CID341016,"Prime SUV",Peenya,Shantinagar,182,120,,,Yes,"Customer Demand",596,UPI,4,4.8,4.6,Saturday,July
2024-07-03,03:38:00,CNR5768126918,Success,CID334875,"Prime SUV",Rajajinagar,Chamarajpet,231,75,,,No,,375,UPI,10,4,4.1,Wednesday,July
2024-07-10,14:31:00,CNR6358535531,Success,CID820413,"Prime Plus",Banashankari,"JP Nagar",35,115,,,No,,236,UPI,20,3.4,3.9,Wednesday,July
2024-07-17,15:15:00,CNR1384833953,Success,CID665988,Mini,Jayanagar,Koramangala,140,25,,,No,,388,UPI,28,4.4,4,Wednesday,July
2024-07-12,14:03:00,CNR9009320566,Success,CID847749,Mini,"Bannerghatta Road",Indiranagar,224,75,,,Yes,"Vehicle Breakdown",492,UPI,45,4.4,3.8,Friday,July
2024-07-15,12:43:00,CNR1386626596,Success,CID724336,"Prime Plus","RT Nagar",Varthur,154,50,,,No,,182,UPI,44,4.9,4.3,Monday,July
2024-07-17,05:05:00,CNR5117766841,Success,CID100686,"Prime Sedan",Koramangala,"Frazer Town",84,120,,,No,,392,UPI,27,4.8,4.1,Wednesday,July
2024-07-01,01:26:00,CNR1800233803,Success,CID232916,"Prime Sedan",Indiranagar,Peenya,154,30,,,No,,752,UPI,4,4.1,3.8,Monday,July
2024-07-02,11:31:00,CNR9510234825,Success,CID736038,"Prime Sedan","Sarjapur Road",Peenya,161,115,,,No,,282,UPI,4,3.2,3.5,Tuesday,July
2024-07-27,17:36:00,CNR6822020670,Success,CID940626,"Prime SUV",Yelahanka,Indiranagar,231,30,,,No,,493,UPI,19,4.3,3.6,Saturday,July
2024-07-14,12:38:00,CNR9241674877,Success,CID880228,Mini,"Sahakar Nagar",Padmanabhanagar,168,135,,,No,,331,UPI,22,4.7,4.3,Sunday,July
2024-07-05,08:13:00,CNR2035786779,Success,CID544032,Mini,"Mysore Road",Basavanagudi,245,115,,,No,,345,UPI,48,3.9,5,Friday,July
2024-07-25,05:00:00,CNR5602864379,Success,CID964561,"Prime Sedan",Majestic,Majestic,63,145,,,No,,165,UPI,2,3.5,3.3,Thursday,July
2024-07-02,01:10:00,CNR9715088421,Success,CID527305,"Prime SUV","Langford Town","HSR Layout",252,80,,,No,,308,UPI,27,4.1,3.4,Tuesday,July
2024-07-17,08:09:00,CNR8331842697,Success,CID497361,"Prime Sedan",Hebbal,Nagarbhavi,231,125,,,No,,209,UPI,44,3.9,4.7,Wednesday,July
2024-07-06,21:57:00,CNR2902669994,Success,CID201104,Bike,Ulsoor,Ulsoor,98,75,,,No,,584,UPI,23,4.6,4.4,Saturday,July
2024-07-25,12:14:00,CNR1680409076,Success,CID536763,eBike,"Rajarajeshwari Nagar",Shantinagar,140,55,,,No,,908,UPI,32,3.7,3.8,Thursday,July
2024-07-12,06:27:00,CNR8670099369,Success,CID494858,"Prime Sedan",Koramangala,Rajajinagar,84,90,,,No,,112,UPI,35,4.1,3.6,Friday,July
2024-07-08,20:20:00,CNR4316242673,Success,CID508403,"Prime Plus","Langford Town",Nagarbhavi,175,75,,,No,,216,UPI,1,3.4,4.4,Monday,July
2024-07-25,23:41:00,CNR2327683280,Success,CID657724,eBike,Yeshwanthpur,"Rajarajeshwari Nagar",105,25,,,No,,241,UPI,10,3.2,3.7,Thursday,July
2024-07-21,20:46:00,CNR8228352485,Success,CID278281,eBike,Hennur,Whitefield,119,135,,,No,,333,UPI,16,4.7,4.3,Sunday,July
2024-07-07,03:19:00,CNR7574203904,Success,CID178568,Bike,"Ramamurthy Nagar","RT Nagar",70,60,,,No,,798,UPI,20,4.1,3.2,Sunday,July
2024-07-09,03:48:00,CNR5672002079,Success,CID358690,eBike,"RT Nagar",Yeshwanthpur,56,135,,,No,,768,UPI,32,3.8,3,Tuesday,July
2024-07-06,02:53:00,CNR3139376081,Success,CID845247,Mini,Hebbal,Kadugodi,210,25,,,No,,342,UPI,11,3.7,4.2,Saturday,July
2024-07-27,13:07:00,CNR2436448028,Success,CID355283,"Prime Plus",Jayanagar,Kengeri,308,65,,,No,,303,UPI,48,3.8,3.2,Saturday,July
2024-07-10,06:20:00,CNR1343889943,Success,CID958041,"Prime SUV",Kammanahalli,"Rajarajeshwari Nagar",301,140,,,No,,189,UPI,49,3.2,3.3,Wednesday,July
2024-07-05,16:34:00,CNR2860127161,Success,CID732408,"Prime Plus","Rajarajeshwari Nagar",Chickpet,140,140,,,No,,370,UPI,37,4.5,3.4,Friday,July
2024-07-22,00:52:00,CNR3847149359,Success,CID557375,Auto,Hennur,Shivajinagar,91,35,,,No,,305,UPI,2,4.1,3.1,Monday,July
2024-07-26,04:35:00,CNR1466757617,Success,CID832482,"Prime SUV","Tumkur Road",Bellandur,196,110,,,No,,1155,UPI,10,4.2,4.8,Friday,July
2024-07-29,11:22:00,CNR4472596564,Success,CID517715,"Prime SUV","RT Nagar","RT Nagar",98,85,,,No,,120,UPI,47,3.3,3.3,Monday,July
2024-07-26,02:06:00,CNR3117324875,Success,CID245034,"Prime SUV","MG Road","BTM Layout",266,90,,,No,,311,UPI,26,3.1,3.6,Friday,July
2024-07-27,15:01:00,CNR3780258576,Success,CID586740,"Prime Sedan",Varthur,"Mysore Road",35,95,,,No,,274,UPI,12,3.9,3.5,Saturday,July
2024-07-11,15:08:00,CNR8448236744,Success,CID777900,eBike,Shivajinagar,Whitefield,140,65,,,No,,112,UPI,10,4.1,3.8,Thursday,July
2024-07-11,17:13:00,CNR7512859554,Success,CID809333,Bike,Hennur,Ulsoor,189,100,,,No,,294,UPI,18,4.9,3.5,Thursday,July
2024-07-30,03:55:00,CNR4686421425,Success,CID866049,"Prime Sedan",Yeshwanthpur,"Magadi Road",238,80,,,No,,198,UPI,27,3.1,4.1,Tuesday,July
2024-07-10,11:06:00,CNR4714361034,Success,CID506991,"Prime Sedan","Electronic City","BTM Layout",119,30,,,No,,139,UPI,21,4.1,3.5,Wednesday,July
2024-07-29,07:42:00,CNR1637728464,Success,CID930142,"Prime Plus",Bellandur,Malleshwaram,119,50,,,No,,178,UPI,14,4.1,3.5,Monday,July
2024-07-20,06:41:00,CNR9326761610,Success,CID716397,Mini,Marathahalli,"Richmond Town",238,135,,,No,,205,UPI,46,4.7,3.2,Saturday,July
2024-07-29,18:30:00,CNR4462007311,Success,CID371663,eBike,"Bannerghatta Road","JP Nagar",231,70,,,No,,784,UPI,29,4.2,3.6,Monday,July
2024-07-04,02:43:00,CNR6985510447,Success,CID187630,eBike,"MG Road","Ramamurthy Nagar",189,35,,,No,,171,UPI,33,3.1,4.1,Thursday,July
2024-07-15,00:53:00,CNR7674745640,Success,CID561535,Auto,Shantinagar,"RT Nagar",189,65,,,No,,328,UPI,8,4.2,3.3,Monday,July
2024-07-16,12:17:00,CNR4664539628,Success,CID505860,"Prime SUV",Kammanahalli,Bellandur,105,105,,,No,,122,UPI,29,3.6,4,Tuesday,July
2024-07-21,16:59:00,CNR9045177675,Success,CID704866,Auto,Kengeri,Hennur,245,85,,,No,,447,UPI,13,3.4,3.5,Sunday,July
2024-07-01,00:09:00,CNR9184474251,Success,CID979150,eBike,"KR Puram","Mysore Road",154,45,,,No,,393,UPI,42,4.2,5,Monday,July
2024-07-14,12:03:00,CNR8571486724,Success,CID964412,Auto,Rajajinagar,"Electronic City",147,135,,,No,,718,UPI,7,3.5,4.3,Sunday,July
2024-07-10,08:40:00,CNR7455613205,Success,CID935513,"Prime Sedan",Yeshwanthpur,"JP Nagar",175,35,,,No,,772,UPI,8,3.5,3.5,Wednesday,July
2024-07-28,04:36:00,CNR2480395082,Success,CID200170,Auto,"HSR Layout",Yeshwanthpur,112,40,,,No,,271,UPI,11,4.8,4.6,Sunday,July
2024-07-18,01:12:00,CNR8699526935,Success,CID707962,Mini,Jayanagar,Whitefield,266,135,,,No,,887,UPI,17,4.7,3.7,Thursday,July
2024-07-28,08:12:00,CNR5047205140,Success,CID210860,"Prime Sedan","MG Road",Devanahalli,35,60,,,No,,850,UPI,44,4.6,4.1,Sunday,July
2024-07-10,02:49:00,CNR6230488259,Success,CID179878,"Prime SUV","HSR Layout",Bellandur,70,100,,,No,,369,UPI,31,3.4,4.8,Wednesday,July
2024-07-11,18:41:00,CNR2010991046,Success,CID190648,Auto,Padmanabhanagar,Hennur,238,85,,,No,,725,UPI,12,3.1,4,Thursday,July
2024-07-07,23:46:00,CNR8776708594,Success,CID919899,"Prime Sedan",Yeshwanthpur,Majestic,252,25,,,No,,1249,UPI,31,5,3.4,Sunday,July
2024-07-18,09:29:00,CNR4481407482,Success,CID951199,"Prime Plus",Bellandur,"MG Road",133,140,,,No,,615,UPI,42,3.5,4.8,Thursday,July
2024-07-24,16:28:00,CNR2848129612,Success,CID863602,Bike,Shantinagar,"Frazer Town",49,75,,,No,,2851,UPI,42,5,3.4,Wednesday,July
2024-07-15,03:25:00,CNR9850290243,Success,CID886422,Auto,"Electronic City",Yeshwanthpur,126,70,,,No,,140,UPI,8,4.8,4.1,Monday,July
2024-07-10,23:27:00,CNR3947740189,Success,CID494631,"Prime Plus",Hebbal,"HSR Layout",77,60,,,No,,467,UPI,20,4.9,4.5,Wednesday,July
2024-07-24,11:27:00,CNR7189110110,Success,CID802611,"Prime Sedan",Chickpet,Basavanagudi,77,35,,,No,,716,UPI,44,3,3.5,Wednesday,July
2024-07-13,05:54:00,CNR2070787287,Success,CID749196,Bike,Chickpet,Whitefield,294,130,,,No,,264,UPI,5,4.1,4.4,Saturday,July
2024-07-23,09:16:00,CNR3822091797,Success,CID412595,"Prime Sedan",Indiranagar,"Bannerghatta Road",210,55,,,No,,463,UPI,44,3.3,4.6,Tuesday,July
2024-07-15,10:37:00,CNR8714765029,Success,CID694205,"Prime Plus",Banashankari,"Mysore Road",182,25,,,No,,244,UPI,22,3.9,4.9,Monday,July
2024-07-24,08:32:00,CNR7898403589,Success,CID706172,Bike,Banashankari,Hennur,210,45,,,No,,238,UPI,47,4.3,4.2,Wednesday,July
2024-07-22,02:13:00,CNR4365217670,Success,CID131895,Bike,Indiranagar,Basavanagudi,112,135,,,No,,191,UPI,31,3.1,4.7,Monday,July
2024-07-23,19:17:00,CNR3105474996,Success,CID593166,"Prime Sedan","BTM Layout",Basavanagudi,294,115,,,No,,1751,UPI,16,3.1,3.6,Tuesday,July
2024-07-30,00:35:00,CNR5218046647,Success,CID394352,eBike,"RT Nagar",Yeshwanthpur,252,30,,,No,,379,UPI,26,3.3,3.7,Tuesday,July
2024-07-20,04:02:00,CNR9399007933,Success,CID579303,Mini,Rajajinagar,"Rajarajeshwari Nagar",266,125,,,No,,215,UPI,11,3.9,3.9,Saturday,July
2024-07-17,11:30:00,CNR1616861617,Success,CID176856,Bike,Malleshwaram,Chamarajpet,196,55,,,No,,1961,UPI,18,3.9,4.1,Wednesday,July
2024-07-26,22:31:00,CNR9063768923,Success,CID141083,Bike,Vijayanagar,"Langford Town",161,85,,,No,,154,UPI,35,4.5,3.6,Friday,July
2024-07-30,22:37:00,CNR7248991907,Success,CID945058,eBike,"Cox Town","RT Nagar",63,115,,,No,,849,UPI,34,4.2,3.6,Tuesday,July
2024-07-18,14:19:00,CNR8460579380,Success,CID375105,"Prime Sedan",Peenya,Kadugodi,70,115,,,No,,463,UPI,4,3.2,4.9,Thursday,July
2024-07-30,02:17:00,CNR3748370477,Success,CID696419,"Prime SUV",Ulsoor,"Langford Town",161,120,,,No,,987,UPI,28,4.7,4.8,Tuesday,July
2024-07-17,17:51:00,CNR1457691754,Success,CID195709,"Prime Plus",Malleshwaram,Kadugodi,252,115,,,No,,202,UPI,38,3.1,4.7,Wednesday,July
2024-07-01,18:26:00,CNR6305035267,Success,CID448386,Auto,Devanahalli,Indiranagar,259,105,,,No,,343,UPI,16,4.3,4.9,Monday,July
2024-07-30,13:35:00,CNR3891709451,Success,CID934954,"Prime Plus","Sahakar Nagar","Hosur Road",252,85,,,No,,196,UPI,49,3.2,3.9,Tuesday,July
2024-07-05,11:28:00,CNR7400390758,Success,CID234541,eBike,Banashankari,Kengeri,154,55,,,No,,454,UPI,41,4.4,4.1,Friday,July
2024-07-28,06:31:00,CNR7321798189,Success,CID896638,Mini,"Sarjapur Road","Langford Town",259,45,,,No,,371,UPI,41,4.2,3.2,Sunday,July
2024-07-06,01:32:00,CNR8324337672,Success,CID352304,Bike,"Sahakar Nagar",Yeshwanthpur,217,30,,,No,,765,UPI,7,4.8,4.3,Saturday,July
2024-07-10,19:32:00,CNR2885427857,Success,CID875874,"Prime SUV","KR Puram",Basavanagudi,77,100,,,No,,769,UPI,28,4.2,4.4,Wednesday,July
2024-07-15,11:59:00,CNR5772992257,Success,CID250632,Auto,Marathahalli,Rajajinagar,84,125,,,No,,515,UPI,10,3.7,4.3,Monday,July
2024-07-15,19:22:00,CNR6495402099,Success,CID555704,Bike,Devanahalli,Kadugodi,301,70,,,No,,775,UPI,47,3.9,4.2,Monday,July
2024-07-18,08:05:00,CNR3430920010,Success,CID242824,"Prime Plus",Koramangala,Marathahalli,217,55,,,No,,325,UPI,22,3.5,3.1,Thursday,July
2024-07-03,17:30:00,CNR1270113578,Success,CID705014,eBike,Jayanagar,Devanahalli,266,120,,,No,,674,UPI,5,3.3,3.1,Wednesday,July
2024-07-06,18:00:00,CNR3985963458,Success,CID201693,"Prime Sedan","Langford Town","Magadi Road",308,120,,,No,,494,UPI,36,4.2,3.4,Saturday,July
2024-07-20,06:38:00,CNR4076367681,Success,CID645156,eBike,Yeshwanthpur,Shantinagar,140,25,,,No,,960,UPI,42,3.5,3.9,Saturday,July
2024-07-30,04:41:00,CNR4289745941,Success,CID894706,Mini,Hulimavu,"Frazer Town",154,115,,,No,,932,UPI,14,4.1,3.4,Tuesday,July
2024-07-04,20:24:00,CNR1824303977,Success,CID421944,Auto,Peenya,Jayanagar,273,95,,,No,,614,UPI,7,3.7,3.6,Thursday,July
2024-07-25,06:32:00,CNR7699776110,Success,CID364169,Auto,Kengeri,Peenya,301,105,,,No,,142,UPI,7,3.2,4.4,Thursday,July
2024-07-01,23:18:00,CNR7703896141,Success,CID643888,Bike,Malleshwaram,Kammanahalli,119,55,,,No,,938,UPI,47,3.7,3,Monday,July
2024-07-19,04:38:00,CNR3248851611,Success,CID478756,Bike,"Tumkur Road",Shivajinagar,35,45,,,No,,292,UPI,30,4.4,3.7,Friday,July
2024-07-07,21:58:00,CNR2928091006,Success,CID904681,"Prime Plus",Jayanagar,Whitefield,224,140,,,No,,294,UPI,29,4.3,3.4,Sunday,July
2024-07-28,16:55:00,CNR2553538842,Success,CID490169,"Prime SUV","Hosur Road","Richmond Town",133,75,,,No,,125,UPI,20,3.1,3.6,Sunday,July
2024-07-28,17:45:00,CNR8779014558,Success,CID539499,Auto,Peenya,"Mysore Road",175,35,,,No,,620,UPI,6,4.5,4.7,Sunday,July
2024-07-16,07:50:00,CNR6166270691,Success,CID833022,"Prime Sedan","Mysore Road",Banashankari,161,120,,,No,,212,UPI,18,4.7,4.2,Tuesday,July
2024-07-20,23:27:00,CNR5672706887,Success,CID895838,"Prime SUV",Chamarajpet,"Electronic City",224,70,,,No,,394,UPI,16,4.2,3.9,Saturday,July
2024-07-02,07:37:00,CNR8469997838,Success,CID776172,Bike,Peenya,"Hosur Road",189,130,,,No,,124,UPI,31,4.5,3.9,Tuesday,July
2024-07-19,14:55:00,CNR4164624134,Success,CID829058,"Prime Sedan","RT Nagar","KR Puram",238,45,,,No,,839,UPI,17,4.1,3.1,Friday,July
2024-07-15,17:15:00,CNR1072960181,Success,CID459342,eBike,Shivajinagar,"Cox Town",126,60,,,No,,906,UPI,18,4.7,4.4,Monday,July
2024-07-21,16:01:00,CNR4847649080,Success,CID184689,Mini,"JP Nagar",Nagarbhavi,140,110,,,No,,1365,UPI,36,3.6,4.9,Sunday,July
2024-07-17,02:31:00,CNR8156838973,Success,CID278507,"Prime Plus",Rajajinagar,Hebbal,77,125,,,No,,446,UPI,37,3.5,4.9,Wednesday,July
2024-07-14,17:41:00,CNR8250129875,Success,CID533669,"Prime Sedan",Peenya,Bellandur,112,45,,,No,,828,UPI,15,3.1,3.4,Sunday,July
2024-07-29,05:18:00,CNR7979498166,Success,CID188679,Mini,"MG Road",Bellandur,70,35,,,No,,225,UPI,38,4.3,4.3,Monday,July
2024-07-09,22:27:00,CNR3263288881,Success,CID527874,"Prime Sedan",Banashankari,"KR Puram",91,60,,,No,,409,UPI,26,3.7,4.4,Tuesday,July
2024-07-02,09:17:00,CNR2746190258,Success,CID539310,Bike,Yeshwanthpur,"Magadi Road",175,70,,,Yes,"Vehicle Breakdown",242,UPI,6,3.2,4.9,Tuesday,July
2024-07-29,09:57:00,CNR7747778033,Success,CID773983,Mini,"Hosur Road",Nagarbhavi,203,120,,,No,,807,UPI,24,3.1,4.6,Monday,July
2024-07-11,17:15:00,CNR9414660781,Success,CID700754,"Prime SUV","Langford Town","Sarjapur Road",140,70,,,No,,199,UPI,3,3.8,3.3,Thursday,July
2024-07-05,09:05:00,CNR3464363268,Success,CID197314,Mini,Hulimavu,Banashankari,77,65,,,No,,102,UPI,19,4.9,3.8,Friday,July
2024-07-14,08:52:00,CNR7449728283,Success,CID132867,eBike,Rajajinagar,Ulsoor,259,95,,,No,,334,UPI,46,4.6,3.7,Sunday,July
